Fecha,Agente,Tipo de ejercicio,Tipo de practica,Numero de practica,Sensor,Valor de Sensor,Tiempo,Musculo
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19833,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19867,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19901,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19953,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19992,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20019,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20053,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20096,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20169,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20208,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20242,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20269,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20303,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20357,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20385,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20419,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20452,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20491,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20520,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20557,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20591,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20623,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20657,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20691,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20725,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20758,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20798,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20828,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20865,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20912,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,20942,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21055,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21090,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21122,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21157,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21189,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21224,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21261,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21291,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21330,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21363,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21399,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21431,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21464,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21498,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21533,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21562,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21598,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21633,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21667,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21712,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21761,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21794,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21830,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21896,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21932,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,21969,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22000,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22034,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22075,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22100,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22163,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22198,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22231,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22265,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22300,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22336,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22367,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22402,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22445,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,22498,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,22835,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,22896,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,22918,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,22951,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,22984,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23020,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23059,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23093,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23124,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23158,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23191,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23233,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23275,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23307,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23341,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23375,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23431,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23458,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23487,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23517,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23553,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23620,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23675,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23755,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23788,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23821,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23856,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23889,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23929,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23963,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,23993,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24027,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24079,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24108,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24143,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24174,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24206,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24237,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24291,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24325,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24358,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24392,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24430,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24463,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24497,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24532,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24595,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24633,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24665,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24695,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24730,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24765,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24812,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24848,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24892,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24927,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,24961,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25012,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25044,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25079,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25112,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25149,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25196,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25231,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25263,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25296,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25325,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25381,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25483,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25515,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25562,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25612,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25647,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25680,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25715,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25748,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25786,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25815,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25850,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25884,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25916,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25958,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,25990,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26033,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26068,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26106,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26141,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26176,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26215,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26251,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26322,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26351,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26401,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26439,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26472,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26502,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26541,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26576,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26605,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26639,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26675,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26711,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,26762,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28259,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28326,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28359,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28393,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28426,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28466,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28496,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28532,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28576,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28610,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28644,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28678,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28712,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28745,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28778,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28813,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28849,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28902,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28928,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28963,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,28995,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29032,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29069,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29117,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29197,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29231,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29264,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29302,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29337,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29373,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29402,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29439,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29472,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29521,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29608,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29641,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29658,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29692,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29725,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29761,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29806,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29841,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29875,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29907,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29942,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,29974,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30059,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30092,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30124,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30157,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30192,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30227,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30262,
5/4/2015,Alejandro,Entrenamiento,Biceps,1,Mioelectrico,0,30308,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,15875,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16060,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16091,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16125,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16158,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16191,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16225,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16242,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16290,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16343,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16362,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16397,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16431,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16479,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16527,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16546,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16580,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16613,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16648,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16706,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16729,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16762,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16796,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16896,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16947,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,16979,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17013,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17048,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17083,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17114,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17166,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17186,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17216,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17249,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17282,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17316,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17365,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17384,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17417,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17451,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17486,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17518,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17571,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17602,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17636,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17669,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17786,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17844,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17871,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17903,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17937,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,17970,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18004,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18054,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18073,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18105,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18138,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18171,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18222,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18255,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18289,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18323,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18356,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18380,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18424,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18459,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18491,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18526,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18561,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18626,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18661,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18692,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18727,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18762,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18798,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18832,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18876,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18911,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18945,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,18979,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19012,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19047,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19080,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19113,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19146,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19186,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19232,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19264,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19297,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19334,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19370,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19421,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19487,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19516,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19567,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19599,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19620,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19655,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19698,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19739,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19767,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19801,
5/4/2015,Alejandro,Entrenamiento,Biceps,0,Mioelectrico,0,19844,
