Fecha,Agente,Tipo de ejercicio,Musculo,Numero de practica,Sensor,Valor de Sensor,Tiempo
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,45,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,18,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,51,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,12,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,44,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,49,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,31,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,36,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,34,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,45,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,54,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,42,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,51,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,57,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,20,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,13,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,57,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,48,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,9,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,37,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,41,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,56,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,47,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,61,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,15,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,36,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,36,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,55,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,33,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,25,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,54,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,12,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,22,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,56,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,31,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,49,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,51,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,25,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,33,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,46,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,9,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,45,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,49,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,15,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,19,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,22,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,37,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,40,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,17,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,55,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,13,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,42,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,32,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,55,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,25,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,31,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,46,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,11,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,15,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,56,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,45,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,13,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,43,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,51,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,19,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,21,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,38,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,40,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,53,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,25,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,21,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,19,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,38,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,42,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,50,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,26,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,40,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,37,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,47,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,14,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,12,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,44,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,35,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,57,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,20,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,53,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,23,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,50,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,45,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,21,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,42,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,10,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,26,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,20,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,49,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,55,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,59,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,26,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,57,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,32,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,43,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,46,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,9,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,61,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,59,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,54,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,60,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,20,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,15,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,47,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,61,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,21,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,42,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,60,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,26,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,20,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,53,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,11,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,18,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,14,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,54,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,61,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,26,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,43,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,55,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,20,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,25,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,47,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,43,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,18,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,61,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,42,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,20,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,53,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,45,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,48,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,13,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,12,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,38,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,34,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,60,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,25,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,32,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,18,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,41,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,39,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,5,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,6,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,60,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,51,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,42,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,22,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,37,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,45,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,53,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,59,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,23,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,24,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,49,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,52,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,13,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,16,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,57,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,30,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,7,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,27,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,10,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,14,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,29,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,14,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,44,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,48,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,28,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,11,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,60,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,58,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,14,2364
8/4/2015,Alejandro,Practica,Biceps,1,Mioelectrico,8,2364
